X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,physical-address,phone,email,url
46.1080659,13.9192807,http://www.openstreetmap.org/node/1225577378,undeserving.buffered.quivered,openstreetmap¶n1225577378,الوحدة الصحية آل غسيل,35.29%,d7c134a4e8e94a9c8d963ec7ac2b4088,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.185324,14.845234,http://www.openstreetmap.org/node/1227065261,racers.move.spitting,openstreetmap¶n1227065261,الوحدة الصحية أحلال,35.29%,c2c3e5ce5d6340ef83b646d5bf995ee2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.25571,13.74603,http://www.openstreetmap.org/node/1224333484,overhead.uphill.decaying,openstreetmap¶n1224333484,الوحدة الصحية أدمات,35.29%,c2665ce950fe44d78116124e20e2c2b3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.968683,14.861783,http://www.openstreetmap.org/node/1226196559,nosed.ripe.bowler,openstreetmap¶n1226196559,الوحدة الصحية أرة,35.29%,f874f2d8d3f54b9e8283591072f4fd19,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.945629,13.705011,http://www.openstreetmap.org/node/1226276817,gendered.iterative.giraffes,openstreetmap¶n1226276817,الوحدة الصحية أسفل الوادي,35.29%,1da86207ed4b4a95a0858482fead93b2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.008224,14.447199,http://www.openstreetmap.org/node/1222021133,pointlessly.bartender.mental,openstreetmap¶n1222021133,الوحدة الصحية أسلع,35.29%,697f9a456cbe4691a7b7dd0a97cb7075,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.271251,16.114192,http://www.openstreetmap.org/node/1227178024,episode.criminalist.mainline,openstreetmap¶n1227178024,الوحدة الصحية أسلم الدماغ,35.29%,7ada0f3d1410467f9cc4d7a8bb24e8df,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.314329,13.258441,http://www.openstreetmap.org/node/1226222911,unbuckle.swish.knockouts,openstreetmap¶n1226222911,الوحدة الصحية أشاوز أعبوس,35.29%,43a7ed680f6543b5b2c5d20d49b67179,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.2523193,13.8892447,http://www.openstreetmap.org/node/1223199841,rehearse.regrettably.bucketful,openstreetmap¶n1223199841,الوحدة الصحية أعلى حطيب,35.29%,c1773a43957943559bc249b955ead255,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.673196,15.006393,http://www.openstreetmap.org/node/1227044201,rinsed.absences.forgave,openstreetmap¶n1227044201,الوحدة الصحية أعماس الضلاع,35.29%,25d9c0b480bf4a8983c0013b414bee34,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.229054,13.288895,http://www.openstreetmap.org/node/1226362997,engaging.pitchfork.croutons,openstreetmap¶n1226362997,الوحدة الصحية أعمور,35.29%,d15d5997d8aa4f70a64c1c7856ef3d4f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.492412,16.059826,http://www.openstreetmap.org/node/1227118913,reminded.stalemated.dependents,openstreetmap¶n1227118913,الوحدة الصحية أقصر,35.29%,401e57fbae864da78b3221b8b111ff6a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.84595,16.507033,http://www.openstreetmap.org/node/1227014636,yellower.caging.canteens,openstreetmap¶n1227014636,الوحدة الصحية أم العود,35.29%,7b1f17545f7a4474b3f7dd41974686d4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.38745,14.206817,http://www.openstreetmap.org/node/1225573520,impeaching.backfires.weedy,openstreetmap¶n1225573520,الوحدة الصحية أم رباط,35.29%,cfe7f51e244c4ee8af04c982efc81386,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.811691,13.954536,http://www.openstreetmap.org/node/1225611222,compatible.linguist.slipping,openstreetmap¶n1225611222,الوحدة الصحية أم زون,35.29%,ee21e7edf52b4eb0942950e0175bb96c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.887058,13.799389,http://www.openstreetmap.org/node/1225593735,movable.recollects.overhear,openstreetmap¶n1225593735,الوحدة الصحية أم عين,35.29%,d6997967733e471f9bcca14cfd0e8feb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.08277,14.077707,http://www.openstreetmap.org/node/1225584595,moderate.chemical.extricating,openstreetmap¶n1225584595,الوحدة الصحية أم قاع,35.29%,b68e4257eca84f7e9a20736446a6009f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.1080777,13.9190582,http://www.openstreetmap.org/node/1225577384,closed.columnists.schoolbag,openstreetmap¶n1225577384,الوحدة الصحية أم قليتة,35.29%,3898037183004847ad30fbdaecfde1e8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.669581,13.996831,http://www.openstreetmap.org/node/1225615946,drawing.seaside.subwoofer,openstreetmap¶n1225615946,الوحدة الصحية أماذن,35.29%,d5f0312209a642e98cee6d4a93a4ac24,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.3069137,13.236653,http://www.openstreetmap.org/node/1225440933,excusing.imparting.section,openstreetmap¶n1225440933,الوحدة الصحية أمواد,35.29%,bfe37944e53d4a3aa73e79f3ab7d08c4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.159361,13.946708,http://www.openstreetmap.org/node/1219348030,pavilions.announced.dolls,openstreetmap¶n1219348030,الوحدة الصحية أنامر أسفل,35.29%,0bdeb46cb8ab4f17a4651d7e7cac8400,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.004846,13.510169,http://www.openstreetmap.org/node/1226345501,snipped.defeat.carefully,openstreetmap¶n1226345501,الوحدة الصحية أنبيان,35.29%,6198b0c293ec43f6ac2d43efffb7eb62,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.1080718,13.9191695,http://www.openstreetmap.org/node/1225577388,cocooning.salience.guides,openstreetmap¶n1225577388,الوحدة الصحية أورمة,35.29%,0b830d3412854226906b39ee90fd38d3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.108883,15.825283,http://www.openstreetmap.org/node/1226373340,warrantless.hilly.truncate,openstreetmap¶n1226373340,الوحدة الصحية إبن حاجب,35.29%,533f57cf2ed84c1bbc320840fe8fc4a8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.734308,13.294057,http://www.openstreetmap.org/node/1219317957,shunts.drawback.questionnaires,openstreetmap¶n1219317957,الوحدة الصحية إبن سينا العقمة,35.29%,e35dd37b8a3b4fcb993f11ebf0f2ec20,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.8272078,13.9059168,http://www.openstreetmap.org/node/1225603271,jauntily.loyalties.sidelined,openstreetmap¶n1225603271,الوحدة الصحية إمشعراء,35.29%,800e6820c34e4e269c05e480bfd41f0e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.913717,15.77175,http://www.openstreetmap.org/node/1226374969,recommend.study.shutdown,openstreetmap¶n1226374969,الوحدة الصحية الأبرق,35.29%,fd497be6023747dbbb4ccb5d81b32a41,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.410441,13.776522,http://www.openstreetmap.org/node/1226305467,revels.widening.offbeat,openstreetmap¶n1226305467,الوحدة الصحية الأحذوف,35.29%,7844d11bfe8d4dca98e3cc1aba60bced,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.395232,14.138844,http://www.openstreetmap.org/node/1218214935,reinstate.separating.unsaturated,openstreetmap¶n1218214935,الوحدة الصحية الأحواد,35.29%,546f38d6e49e413bb2c470992f5487ca,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.7182625,14.0018448,http://www.openstreetmap.org/node/1217851353,factoring.gravity.lukewarm,openstreetmap¶n1217851353,الوحدة الصحية الأشاعر,35.29%,72b0386436894ace8a97fc2a4db4c3e2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.20673,13.149501,http://www.openstreetmap.org/node/1226221821,renewing.gain.contradictions,openstreetmap¶n1226221821,الوحدة الصحية الأشاهبة,35.29%,b4da4989964b4ee1b606ec8257492be1,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.748985,13.608991,http://www.openstreetmap.org/node/1219409222,plummets.folktale.watering,openstreetmap¶n1219409222,الوحدة الصحية الأعدوف,35.29%,9728242883014c50bf397ee62f1afb6b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.890699,15.044341,http://www.openstreetmap.org/node/1227048693,bricklayer.rewarm.auditoriums,openstreetmap¶n1227048693,الوحدة الصحية الأعروش,35.29%,f190173b2ee9453b8c46d8111e8f3f36,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.46194,13.236534,http://www.openstreetmap.org/node/1225423185,beast.glimpsed.wingspan,openstreetmap¶n1225423185,الوحدة الصحية الأغبرية,35.29%,d95300c4e86c40839dd9d8fb724898c2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.70204,13.520888,http://www.openstreetmap.org/node/1223270305,migrations.onslaughts.dislocation,openstreetmap¶n1223270305,الوحدة الصحية الأقحوز,35.29%,88035f1d4e24406ab41de0966193bff3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.6919617,14.6786339,http://www.openstreetmap.org/node/1217926194,wing.singularly.guitars,openstreetmap¶n1217926194,الوحدة الصحية الأكمة,35.29%,c552f6c5e6014d50868801d44d7e523a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.531318,15.672258,http://www.openstreetmap.org/node/1227093216,wowing.modified.paraphrase,openstreetmap¶n1227093216,الوحدة الصحية الأمان,35.29%,984323d873f3482aaa3b8dee3582da9d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.459191,15.857372,http://www.openstreetmap.org/node/1224763494,routine.reimbursing.cougars,openstreetmap¶n1224763494,الوحدة الصحية الأمرور,35.29%,8ae6d067a3a24aa3a2d7ff21c07f7703,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.564542,14.624105,http://www.openstreetmap.org/node/1217955983,potluck.emigrate.handsomely,openstreetmap¶n1217955983,الوحدة الصحية الأمل شرق بني أحمد,35.29%,533dc85aea154a7c933dd0ba3ad31d20,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.184267,14.968567,http://www.openstreetmap.org/node/1226950464,bowler.swinging.changes,openstreetmap¶n1226950464,الوحدة الصحية الأوشال,35.29%,034e5a7d62894ece988f5d75122a45eb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
48.394033,15.820168,http://www.openstreetmap.org/node/1226129210,snaps.shrilling.tabbed,openstreetmap¶n1226129210,الوحدة الصحية الباطنة,35.29%,9975badf535640a7ae599ce2025311d1,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.70728,13.802624,http://www.openstreetmap.org/node/1221994969,ornamentals.greedy.crew,openstreetmap¶n1221994969,الوحدة الصحية البجح,35.29%,0d91d71a6d9048bb9d5dc2df4560e592,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.584099,14.72213,http://www.openstreetmap.org/node/1227064247,loveable.scenic.utensils,openstreetmap¶n1227064247,الوحدة الصحية البردون,35.29%,379cd16fad624e3284b668cb5df544d3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.868952,13.480978,http://www.openstreetmap.org/node/1226350569,amputating.outclassed.plank,openstreetmap¶n1226350569,الوحدة الصحية البريهية,35.29%,33f7036c80934227828ce609c59aef19,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.0039,15.9854,http://www.openstreetmap.org/node/1226373920,privileging.bongos.nerd,openstreetmap¶n1226373920,الوحدة الصحية البصلان,35.29%,f664a6083b8b4ffea44f33de172e30a4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.1080895,13.9188358,http://www.openstreetmap.org/node/1225577393,dishwashers.reversed.redirect,openstreetmap¶n1225577393,الوحدة الصحية البطان,35.29%,e6391f428b7d410e8ef9cf342baa61c8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.603577,15.200557,http://www.openstreetmap.org/node/1226377329,recyclable.tribulation.enclosed,openstreetmap¶n1226377329,الوحدة الصحية البطنة,35.29%,64a7146a40f74c39a6d0f659fceb9e7b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.992225,13.591226,http://www.openstreetmap.org/node/1226350128,wand.pouch.compound,openstreetmap¶n1226350128,الوحدة الصحية البعرارة,35.29%,f6aa775564354427802faceee6c39782,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.583156,14.396241,http://www.openstreetmap.org/node/1217866155,unwired.transpire.newsroom,openstreetmap¶n1217866155,الوحدة الصحية البيادح,35.29%,0e17be80069e4df8bef162e36fc98354,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.649846,13.719544,http://www.openstreetmap.org/node/1226285816,sprawled.mounds.arises,openstreetmap¶n1226285816,الوحدة الصحية البياضة,35.29%,28c0dffad7984894814f18fe118f4d3d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.071879,15.374383,http://www.openstreetmap.org/node/1227057914,dabble.storeroom.totally,openstreetmap¶n1227057914,الوحدة الصحية البياضي,35.29%,bcf9642065af4550bcbda159e2a6e3e2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.228214,14.167663,http://www.openstreetmap.org/node/1223287503,hide.decimation.clammy,openstreetmap¶n1223287503,الوحدة الصحية التحيتا,35.29%,6ed7d087d53d43d8bc5520abfff18778,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.262167,16.73325,http://www.openstreetmap.org/node/1222228241,conducts.cools.midriff,openstreetmap¶n1222228241,الوحدة الصحية التعبار,35.29%,b9b62f6319114a91a89a78ad0b4e6ab7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.497128,14.629591,http://www.openstreetmap.org/node/1217955431,bureau.playwright.garlics,openstreetmap¶n1217955431,الوحدة الصحية التكارير,35.29%,12802a01214e488b99a8dc0d9bcaa1b4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.442761,13.293795,http://www.openstreetmap.org/node/1223275528,womanly.errors.onrush,openstreetmap¶n1223275528,الوحدة الصحية التوباني,35.29%,093b56a8e11f46308849473c2d8ad0b9,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.895246,13.761269,http://www.openstreetmap.org/node/1223261841,undercooked.fizzle.busy,openstreetmap¶n1223261841,الوحدة الصحية الثبهة,35.29%,b8b5d81457404ee39009944b53d4c823,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
47.221117,15.224933,http://www.openstreetmap.org/node/1226912902,upstarts.contributing.misapplied,openstreetmap¶n1226912902,الوحدة الصحية الثجة,35.29%,1c1fac49b9e244e4871d3f73b4189567,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.771267,15.337483,http://www.openstreetmap.org/node/1219219248,transpose.adeptly.intruded,openstreetmap¶n1219219248,الوحدة الصحية الثعيلة,35.29%,cc4bd43b5495410782e8d7cbba9ef4b7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.858373,13.513561,http://www.openstreetmap.org/node/1225429111,tendency.utterly.reconciled,openstreetmap¶n1225429111,الوحدة الصحية الثمري,35.29%,4eadc21db44a44e0b00a9727be743090,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.841767,14.50395,http://www.openstreetmap.org/node/1225471772,confirmed.metaphysic.flooded,openstreetmap¶n1225471772,الوحدة الصحية الجابية,35.29%,568378119d6e41b5b35ad6cdaf743c42,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.193988,15.526759,http://www.openstreetmap.org/node/1226370834,reconnect.boss.sling,openstreetmap¶n1226370834,الوحدة الصحية الجاهلية,35.29%,c8dfabd97f354181a5ba7c274de343d6,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.17942,14.687355,http://www.openstreetmap.org/node/1217916387,resided.drench.apprehends,openstreetmap¶n1217916387,الوحدة الصحية الجبجب,35.29%,30d4c326a360414789a42db0d6cd2c59,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.036945,14.104975,http://www.openstreetmap.org/node/1224315297,reasonings.splatter.babbling,openstreetmap¶n1224315297,الوحدة الصحية الجبجب,35.29%,aa56f1088d17460a9aeb478f37a8fbc8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.929732,14.03818,http://www.openstreetmap.org/node/1223223897,maturing.digress.unstated,openstreetmap¶n1223223897,الوحدة الصحية الجبرية,35.29%,5202b84f77b541ff9c79d902c6bd01d6,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.958413,13.529964,http://www.openstreetmap.org/node/1225434172,hags.skyrocket.tropics,openstreetmap¶n1225434172,الوحدة الصحية الجبلة,35.29%,319786ddcf0c4a4398970a1127da49e5,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.733133,15.768067,http://www.openstreetmap.org/node/1227108274,fussiness.tilting.uncreative,openstreetmap¶n1227108274,الوحدة الصحية الجدد,35.29%,dc190fb535114bc694a2b430132756d2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.462441,14.108049,http://www.openstreetmap.org/node/1221856458,calling.inhabit.heighten,openstreetmap¶n1221856458,الوحدة الصحية الجر,35.29%,d4773ec057f242338cb737dc08779ddf,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.786044,13.146558,http://www.openstreetmap.org/node/1219421120,compass.interdependency.impersonated,openstreetmap¶n1219421120,الوحدة الصحية الجراد,35.29%,c3396d6955e24c2297892e5a7c25e442,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.539332,14.691703,http://www.openstreetmap.org/node/1217906793,telemarketers.subsides.unimposing,openstreetmap¶n1217906793,الوحدة الصحية الجرادة,35.29%,838e242d14464f6f8bbb2a9fa4587d1e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.973567,16.045133,http://www.openstreetmap.org/node/1226373876,headwear.ladles.blog,openstreetmap¶n1226373876,الوحدة الصحية الجراف الأسفل,35.29%,8985b665088646c6ab6bfd6c925f705f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.159381,13.793144,http://www.openstreetmap.org/node/1225651222,contenders.fibbing.leases,openstreetmap¶n1225651222,الوحدة الصحية الجربة,35.29%,f1ad72692e5243aa86748f8ca4143e65,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
47.721561,15.236148,http://www.openstreetmap.org/node/1226941433,dotted.precipices.gateways,openstreetmap¶n1226941433,الوحدة الصحية الجربة,35.29%,1db3974a74594a2a92bd00f9c6571821,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.421596,14.584992,http://www.openstreetmap.org/node/1217962269,embankments.respectfully.perforated,openstreetmap¶n1217962269,الوحدة الصحية الجربشية,35.29%,f6fd4b9128a840d38056552efd131785,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.469711,14.897144,http://www.openstreetmap.org/node/1224146352,overpowers.footnote.modified,openstreetmap¶n1224146352,الوحدة الصحية الجرن,35.29%,6e74aabcec94430ea57da387464ab6a0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.660774,15.156415,http://www.openstreetmap.org/node/1226377359,vetoed.checkpoints.immorality,openstreetmap¶n1226377359,الوحدة الصحية الجزبة,35.29%,af53f8cd20764360bddcfe85f6babd7d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.186712,13.759751,http://www.openstreetmap.org/node/1225647894,visuals.staked.toughened,openstreetmap¶n1225647894,الوحدة الصحية الجعشاني,35.29%,04cdf992a8a0406794fde3ab12bdec72,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
42.833725,15.418015,http://www.openstreetmap.org/node/1227091847,poaching.modifies.emboldens,openstreetmap¶n1227091847,الوحدة الصحية الجعلية,35.29%,c43e88105dd84d24977f01d57bb01b08,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.244983,16.017167,http://www.openstreetmap.org/node/1227127062,snaps.curry.toothaches,openstreetmap¶n1227127062,الوحدة الصحية الجفجف,35.29%,fa485a5bfa8245b4b1c2fc0948f86334,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.043133,14.5703,http://www.openstreetmap.org/node/1225571217,intravenous.rookie.conform,openstreetmap¶n1225571217,الوحدة الصحية الجفرة,35.29%,65455f8e12794cca87cb213bc58b7aef,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.761679,14.630081,http://www.openstreetmap.org/node/1222024768,cello.aromatics.noblewomen,openstreetmap¶n1222024768,الوحدة الصحية الجلال بيت المسوري,35.29%,49057d300b864ddb9082d5ba430041c5,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.89747,15.3331,http://www.openstreetmap.org/node/1226377124,invaluable.quintupled.gruff,openstreetmap¶n1226377124,الوحدة الصحية الجلب,35.29%,c34da23786cd4adc8c9e5ae3573250f9,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.206358,13.075637,http://www.openstreetmap.org/node/1216826628,keys.tread.grapefruits,openstreetmap¶n1216826628,الوحدة الصحية الجمرك زريقة الشام,35.29%,1151d8cdf2b24f41aa9aa7186280d0a1,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.176408,13.660798,http://www.openstreetmap.org/node/1224333402,trusting.oxygen.motivate,openstreetmap¶n1224333402,الوحدة الصحية الجندية السفلى,35.29%,5f3c55c7210749f18022fe6e63a018c7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.16846,13.657047,http://www.openstreetmap.org/node/1219397540,planters.auditoriums.oxen,openstreetmap¶n1219397540,الوحدة الصحية الجندية العليا,35.29%,aafd7f346b0a430282e2aabf6e3e7e23,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.1080836,13.918947,http://www.openstreetmap.org/node/1225577398,presses.hood.ponderously,openstreetmap¶n1225577398,الوحدة الصحية الجنن,35.29%,28bb2308a4be42519611ad1a9ffc47c8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
48.534146,15.916231,http://www.openstreetmap.org/node/1226138860,freezers.sinewy.sopranos,openstreetmap¶n1226138860,الوحدة الصحية الجوارة,35.29%,35542d23e06346b5a01529134185b086,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.895894,15.192861,http://www.openstreetmap.org/node/1222545913,tiniest.respondent.blog,openstreetmap¶n1222545913,الوحدة الصحية الجوامرة,35.29%,44f18998fb6e4961ba59f8fa987d06f3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.587273,14.257343,http://www.openstreetmap.org/node/1223233417,belief.folktale.puzzling,openstreetmap¶n1223233417,الوحدة الصحية الجوران,35.29%,25240254c4a04a63bd4096f91f6d73f4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.047254,14.330256,http://www.openstreetmap.org/node/1223284374,acted.insulted.typo,openstreetmap¶n1223284374,الوحدة الصحية الحاج الأسفل,35.29%,39bff984b9d149cc8f4524515b63fdcb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.094506,14.353233,http://www.openstreetmap.org/node/1223284401,presume.scratchy.trainable,openstreetmap¶n1223284401,الوحدة الصحية الحاج الأعلى,35.29%,130f7183896144f6bfa166e779f13086,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.229883,17.160817,http://www.openstreetmap.org/node/1219277423,paging.orbiting.wiggly,openstreetmap¶n1219277423,الوحدة الصحية الحازة,35.29%,04fd6553fa5441e888ff44a1b613883e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.846634,13.108975,http://www.openstreetmap.org/node/1219421115,mannerly.devoting.crustless,openstreetmap¶n1219421115,الوحدة الصحية الحاسكي,35.29%,653301f0660f477c9410e1cf2bda9901,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
50.426054,15.025703,http://www.openstreetmap.org/node/1217775335,chemistry.destroys.fending,openstreetmap¶n1217775335,الوحدة الصحية الحافة,35.29%,318d7587e3e64eb98fb60c518b644182,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
47.671183,13.976117,http://www.openstreetmap.org/node/1225464769,inspire.introverted.entwine,openstreetmap¶n1225464769,الوحدة الصحية الحامية,35.29%,e4b461ae708a4eb39c85894bb64f6c8b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.83445,13.118001,http://www.openstreetmap.org/node/1219421079,preening.livery.accessed,openstreetmap¶n1219421079,الوحدة الصحية الحبيل,35.29%,aa8342df573947b08c2e3e305e0b13e4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.419715,14.674108,http://www.openstreetmap.org/node/1217883402,maxing.lemonade.bleeped,openstreetmap¶n1217883402,الوحدة الصحية الحجب,35.29%,5c3d2411ec014de6913fa6ccda31c38c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.546312,15.181153,http://www.openstreetmap.org/node/1227027121,meant.modality.stonily,openstreetmap¶n1227027121,الوحدة الصحية الحجلة مسور,35.29%,3dde806e0c1e49b18d4ac1f08aef4674,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
47.930598,15.024559,http://www.openstreetmap.org/node/1222523010,oils.consumables.blimp,openstreetmap¶n1222523010,الوحدة الصحية الحجلين,35.29%,d002b730293340408f7113aba28c085c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.8818,16.097517,http://www.openstreetmap.org/node/1226374092,charting.interception.divot,openstreetmap¶n1226374092,الوحدة الصحية الحجيرات,35.29%,1cf6c51e72b741f0b65488b485930009,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.547381,14.024067,http://www.openstreetmap.org/node/1224316528,strife.cushy.irony,openstreetmap¶n1224316528,الوحدة الصحية الحديد الفواهة,35.29%,29e4eb69fb654704bbdd21bd6696d84e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.874514,15.323657,http://www.openstreetmap.org/node/1226377158,conjecture.mailings.scribbled,openstreetmap¶n1226377158,الوحدة الصحية الحديني النمري,35.29%,602f807a445d4786afa8838c831637ff,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
47.21505,15.182783,http://www.openstreetmap.org/node/1226939958,pensions.sparkled.ingredients,openstreetmap¶n1226939958,الوحدة الصحية الحرة,35.29%,82f8a843743b4614b49bf88ccd0ef6d2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.253083,14.032011,http://www.openstreetmap.org/node/1223242755,documentaries.quitting.tweeted,openstreetmap¶n1223242755,الوحدة الصحية الحرث,35.29%,c98a3ac5727c4758b145e7371075b5e0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
